00:00:02.2205584 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 99, Accuracy = 0, Data = <-0.00390625, 0, 0.0078125> }, Accelerometer = SensorInfo { Timestamp = 7368, Accuracy = 3, Data = <0.0078125, -0.046875, 0> }, MagneticField = SensorInfo { Timestamp = 95, Accuracy = 0, Data = <122.8125, 7.625, -290.5> }, Gravity = SensorInfo { Timestamp = 89, Accuracy = 3, Data = <-0.6015625, 0.515625, 9.84375> }, Rotation = SensorInfo { Timestamp = 101, Accuracy = 0, Data = {X:-0.006713867 Y:0.040039062 Z:0.77648926 W:0.6288452} } } }
00:01:46.8173428 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 104822, Accuracy = 0, Data = <-0.001953125, -0.00390625, -0.00390625> }, Accelerometer = SensorInfo { Timestamp = 104010, Accuracy = 3, Data = <0, -0.0078125, 0> }, MagneticField = SensorInfo { Timestamp = 104818, Accuracy = 0, Data = <121.125, 7.375, -284.1875> }, Gravity = SensorInfo { Timestamp = 104812, Accuracy = 3, Data = <-0.609375, 0.5078125, 9.84375> }, Rotation = SensorInfo { Timestamp = 104825, Accuracy = 0, Data = {X:-0.007019043 Y:0.039978027 Z:0.78045654 W:0.62390137} } } }
00:01:46.9373809 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 104943, Accuracy = 0, Data = <0, 0.00390625, -0.001953125> }, Accelerometer = SensorInfo { Timestamp = 104010, Accuracy = 3, Data = <0, -0.0078125, 0> }, MagneticField = SensorInfo { Timestamp = 104938, Accuracy = 0, Data = <122, 7.9375, -280.25> }, Gravity = SensorInfo { Timestamp = 104933, Accuracy = 3, Data = <-0.6015625, 0.5078125, 9.8515625> }, Rotation = SensorInfo { Timestamp = 104945, Accuracy = 0, Data = {X:-0.007080078 Y:0.039978027 Z:0.7803955 W:0.62390137} } } }
00:01:47.0577484 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 105063, Accuracy = 0, Data = <0, 0, 0.001953125> }, Accelerometer = SensorInfo { Timestamp = 104010, Accuracy = 3, Data = <0, -0.0078125, 0> }, MagneticField = SensorInfo { Timestamp = 105059, Accuracy = 0, Data = <123.125, 7.5625, -286.5> }, Gravity = SensorInfo { Timestamp = 105053, Accuracy = 3, Data = <-0.6015625, 0.5078125, 9.8515625> }, Rotation = SensorInfo { Timestamp = 105065, Accuracy = 0, Data = {X:-0.007019043 Y:0.040039062 Z:0.78045654 W:0.62390137} } } }
00:01:47.1785496 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 105184, Accuracy = 0, Data = <0.005859375, -0.001953125, 0.001953125> }, Accelerometer = SensorInfo { Timestamp = 104010, Accuracy = 3, Data = <0, -0.0078125, 0> }, MagneticField = SensorInfo { Timestamp = 105179, Accuracy = 0, Data = <122.375, 8.8125, -288.4375> }, Gravity = SensorInfo { Timestamp = 105174, Accuracy = 3, Data = <-0.6015625, 0.515625, 9.8515625> }, Rotation = SensorInfo { Timestamp = 105186, Accuracy = 0, Data = {X:-0.007019043 Y:0.039978027 Z:0.78045654 W:0.62390137} } } }
00:01:47.2979350 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 105303, Accuracy = 0, Data = <0.001953125, -0.001953125, 0> }, Accelerometer = SensorInfo { Timestamp = 104010, Accuracy = 3, Data = <0, -0.0078125, 0> }, MagneticField = SensorInfo { Timestamp = 105299, Accuracy = 0, Data = <123.4375, 8.6875, -292.625> }, Gravity = SensorInfo { Timestamp = 105293, Accuracy = 3, Data = <-0.6015625, 0.515625, 9.8515625> }, Rotation = SensorInfo { Timestamp = 105306, Accuracy = 0, Data = {X:-0.006958008 Y:0.039978027 Z:0.7805176 W:0.62384033} } } }
00:01:47.4182949 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 105424, Accuracy = 0, Data = <0.001953125, -0.001953125, 0.001953125> }, Accelerometer = SensorInfo { Timestamp = 104010, Accuracy = 3, Data = <0, -0.0078125, 0> }, MagneticField = SensorInfo { Timestamp = 105420, Accuracy = 0, Data = <120.5625, 7.25, -282.0625> }, Gravity = SensorInfo { Timestamp = 105414, Accuracy = 3, Data = <-0.6015625, 0.515625, 9.8515625> }, Rotation = SensorInfo { Timestamp = 105426, Accuracy = 0, Data = {X:-0.0068969727 Y:0.039978027 Z:0.78045654 W:0.62384033} } } }
00:01:47.5384902 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 105544, Accuracy = 0, Data = <0, -0.001953125, 0.001953125> }, Accelerometer = SensorInfo { Timestamp = 104010, Accuracy = 3, Data = <0, -0.0078125, 0> }, MagneticField = SensorInfo { Timestamp = 105540, Accuracy = 0, Data = <121.25, 8.3125, -286.25> }, Gravity = SensorInfo { Timestamp = 105535, Accuracy = 3, Data = <-0.6015625, 0.5078125, 9.8515625> }, Rotation = SensorInfo { Timestamp = 105547, Accuracy = 0, Data = {X:-0.0068969727 Y:0.039855957 Z:0.7805176 W:0.62384033} } } }
00:01:47.6584933 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 105664, Accuracy = 0, Data = <-0.001953125, -0.001953125, 0.0078125> }, Accelerometer = SensorInfo { Timestamp = 104010, Accuracy = 3, Data = <0, -0.0078125, 0> }, MagneticField = SensorInfo { Timestamp = 105660, Accuracy = 0, Data = <121.9375, 6.75, -282.25> }, Gravity = SensorInfo { Timestamp = 105655, Accuracy = 3, Data = <-0.6015625, 0.5078125, 9.8515625> }, Rotation = SensorInfo { Timestamp = 105667, Accuracy = 0, Data = {X:-0.0068969727 Y:0.039916992 Z:0.7805786 W:0.62371826} } } }
00:01:47.7786402 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 105785, Accuracy = 0, Data = <0.005859375, 0.00390625, 0> }, Accelerometer = SensorInfo { Timestamp = 104010, Accuracy = 3, Data = <0, -0.0078125, 0> }, MagneticField = SensorInfo { Timestamp = 105780, Accuracy = 0, Data = <120, 7.4375, -277.9375> }, Gravity = SensorInfo { Timestamp = 105774, Accuracy = 3, Data = <-0.6015625, 0.515625, 9.8515625> }, Rotation = SensorInfo { Timestamp = 105787, Accuracy = 0, Data = {X:-0.0068969727 Y:0.039916992 Z:0.7805176 W:0.62384033} } } }
00:01:47.8986420 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 105905, Accuracy = 0, Data = <0.001953125, 0.001953125, 0.001953125> }, Accelerometer = SensorInfo { Timestamp = 104010, Accuracy = 3, Data = <0, -0.0078125, 0> }, MagneticField = SensorInfo { Timestamp = 105900, Accuracy = 0, Data = <120.5625, 7.25, -282.0625> }, Gravity = SensorInfo { Timestamp = 105895, Accuracy = 3, Data = <-0.6015625, 0.515625, 9.8515625> }, Rotation = SensorInfo { Timestamp = 105907, Accuracy = 0, Data = {X:-0.0068969727 Y:0.039916992 Z:0.7805176 W:0.62384033} } } }
00:01:48.0182160 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 106025, Accuracy = 0, Data = <-0.00390625, -0.001953125, -0.00390625> }, Accelerometer = SensorInfo { Timestamp = 104010, Accuracy = 3, Data = <0, -0.0078125, 0> }, MagneticField = SensorInfo { Timestamp = 106021, Accuracy = 0, Data = <122.3125, 8.75, -286.375> }, Gravity = SensorInfo { Timestamp = 106015, Accuracy = 3, Data = <-0.6015625, 0.515625, 9.84375> }, Rotation = SensorInfo { Timestamp = 106027, Accuracy = 0, Data = {X:-0.0068359375 Y:0.039916992 Z:0.78045654 W:0.62384033} } } }
00:01:48.1389849 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 106145, Accuracy = 0, Data = <-0.001953125, -0.001953125, 0.005859375> }, Accelerometer = SensorInfo { Timestamp = 104010, Accuracy = 3, Data = <0, -0.0078125, 0> }, MagneticField = SensorInfo { Timestamp = 106141, Accuracy = 0, Data = <121.5625, 7.0625, -284.25> }, Gravity = SensorInfo { Timestamp = 106136, Accuracy = 3, Data = <-0.6015625, 0.515625, 9.8515625> }, Rotation = SensorInfo { Timestamp = 106148, Accuracy = 0, Data = {X:-0.006958008 Y:0.039855957 Z:0.78045654 W:0.62384033} } } }
00:01:48.2597768 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 106266, Accuracy = 0, Data = <0.00390625, -0.001953125, 0> }, Accelerometer = SensorInfo { Timestamp = 104010, Accuracy = 3, Data = <0, -0.0078125, 0> }, MagneticField = SensorInfo { Timestamp = 106262, Accuracy = 0, Data = <121.6875, 7.5, -288.3125> }, Gravity = SensorInfo { Timestamp = 106256, Accuracy = 3, Data = <-0.6015625, 0.5078125, 9.8515625> }, Rotation = SensorInfo { Timestamp = 106268, Accuracy = 0, Data = {X:-0.0068969727 Y:0.039855957 Z:0.7805786 W:0.6237793} } } }
00:01:48.3793484 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 106386, Accuracy = 0, Data = <0, -0.001953125, 0.001953125> }, Accelerometer = SensorInfo { Timestamp = 104010, Accuracy = 3, Data = <0, -0.0078125, 0> }, MagneticField = SensorInfo { Timestamp = 106381, Accuracy = 0, Data = <121.1875, 8, -284.1875> }, Gravity = SensorInfo { Timestamp = 106375, Accuracy = 3, Data = <-0.6015625, 0.5078125, 9.8515625> }, Rotation = SensorInfo { Timestamp = 106388, Accuracy = 0, Data = {X:-0.0068969727 Y:0.039794922 Z:0.7805176 W:0.6237793} } } }
00:01:48.4993041 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 106507, Accuracy = 0, Data = <0.00390625, -0.001953125, 0.001953125> }, Accelerometer = SensorInfo { Timestamp = 104010, Accuracy = 3, Data = <0, -0.0078125, 0> }, MagneticField = SensorInfo { Timestamp = 106502, Accuracy = 0, Data = <123.375, 8.3125, -290.625> }, Gravity = SensorInfo { Timestamp = 106497, Accuracy = 3, Data = <-0.6015625, 0.5078125, 9.8515625> }, Rotation = SensorInfo { Timestamp = 106509, Accuracy = 0, Data = {X:-0.0068969727 Y:0.039794922 Z:0.7805786 W:0.6237793} } } }
00:01:48.6198779 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 106627, Accuracy = 0, Data = <0.00390625, -0.00390625, 0> }, Accelerometer = SensorInfo { Timestamp = 104010, Accuracy = 3, Data = <0, -0.0078125, 0> }, MagneticField = SensorInfo { Timestamp = 106623, Accuracy = 0, Data = <122, 7.125, -284.3125> }, Gravity = SensorInfo { Timestamp = 106616, Accuracy = 3, Data = <-0.6015625, 0.515625, 9.8515625> }, Rotation = SensorInfo { Timestamp = 106630, Accuracy = 0, Data = {X:-0.0067749023 Y:0.039794922 Z:0.7805176 W:0.62384033} } } }
00:01:48.7395152 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 106747, Accuracy = 0, Data = <0, -0.001953125, 0> }, Accelerometer = SensorInfo { Timestamp = 104010, Accuracy = 3, Data = <0, -0.0078125, 0> }, MagneticField = SensorInfo { Timestamp = 106741, Accuracy = 0, Data = <122.1875, 7.25, -288.375> }, Gravity = SensorInfo { Timestamp = 106736, Accuracy = 3, Data = <-0.59375, 0.515625, 9.8515625> }, Rotation = SensorInfo { Timestamp = 106749, Accuracy = 0, Data = {X:-0.006652832 Y:0.039916992 Z:0.7805176 W:0.62384033} } } }
00:01:48.8596779 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 106867, Accuracy = 0, Data = <-0.001953125, 0.001953125, 0.00390625> }, Accelerometer = SensorInfo { Timestamp = 104010, Accuracy = 3, Data = <0, -0.0078125, 0> }, MagneticField = SensorInfo { Timestamp = 106863, Accuracy = 0, Data = <124.3125, 7.8125, -292.6875> }, Gravity = SensorInfo { Timestamp = 106857, Accuracy = 3, Data = <-0.6015625, 0.515625, 9.8515625> }, Rotation = SensorInfo { Timestamp = 106870, Accuracy = 0, Data = {X:-0.006713867 Y:0.039916992 Z:0.7805786 W:0.6237793} } } }
00:01:48.9796944 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 106987, Accuracy = 0, Data = <0.001953125, 0, 0.001953125> }, Accelerometer = SensorInfo { Timestamp = 104010, Accuracy = 3, Data = <0, -0.0078125, 0> }, MagneticField = SensorInfo { Timestamp = 106983, Accuracy = 0, Data = <119.375, 7.3125, -275.8125> }, Gravity = SensorInfo { Timestamp = 106977, Accuracy = 3, Data = <-0.6015625, 0.515625, 9.84375> }, Rotation = SensorInfo { Timestamp = 106990, Accuracy = 0, Data = {X:-0.006652832 Y:0.039978027 Z:0.7805786 W:0.62371826} } } }
00:01:49.0991751 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 107107, Accuracy = 0, Data = <-0.001953125, 0, -0.005859375> }, Accelerometer = SensorInfo { Timestamp = 104010, Accuracy = 3, Data = <0, -0.0078125, 0> }, MagneticField = SensorInfo { Timestamp = 107103, Accuracy = 0, Data = <122.8125, 7.9375, -288.5> }, Gravity = SensorInfo { Timestamp = 107097, Accuracy = 3, Data = <-0.59375, 0.515625, 9.8515625> }, Rotation = SensorInfo { Timestamp = 107109, Accuracy = 0, Data = {X:-0.006652832 Y:0.039855957 Z:0.78063965 W:0.62371826} } } }
00:01:49.2190500 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 107227, Accuracy = 0, Data = <0, -0.001953125, 0> }, Accelerometer = SensorInfo { Timestamp = 104010, Accuracy = 3, Data = <0, -0.0078125, 0> }, MagneticField = SensorInfo { Timestamp = 107223, Accuracy = 0, Data = <120.75, 8.625, -286.1875> }, Gravity = SensorInfo { Timestamp = 107217, Accuracy = 3, Data = <-0.59375, 0.515625, 9.8515625> }, Rotation = SensorInfo { Timestamp = 107229, Accuracy = 0, Data = {X:-0.006591797 Y:0.039794922 Z:0.78063965 W:0.62371826} } } }
00:01:49.3396101 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 107348, Accuracy = 0, Data = <0.001953125, -0.001953125, -0.00390625> }, Accelerometer = SensorInfo { Timestamp = 104010, Accuracy = 3, Data = <0, -0.0078125, 0> }, MagneticField = SensorInfo { Timestamp = 107343, Accuracy = 0, Data = <121.8125, 7.875, -290.375> }, Gravity = SensorInfo { Timestamp = 107338, Accuracy = 3, Data = <-0.59375, 0.515625, 9.8515625> }, Rotation = SensorInfo { Timestamp = 107350, Accuracy = 0, Data = {X:-0.006591797 Y:0.039794922 Z:0.7805786 W:0.6237793} } } }
00:01:49.4587601 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 107468, Accuracy = 0, Data = <-0.001953125, -0.001953125, -0.00390625> }, Accelerometer = SensorInfo { Timestamp = 104010, Accuracy = 3, Data = <0, -0.0078125, 0> }, MagneticField = SensorInfo { Timestamp = 107463, Accuracy = 0, Data = <120.75, 8.3125, -286.1875> }, Gravity = SensorInfo { Timestamp = 107458, Accuracy = 3, Data = <-0.59375, 0.5078125, 9.8515625> }, Rotation = SensorInfo { Timestamp = 107470, Accuracy = 0, Data = {X:-0.006591797 Y:0.039611816 Z:0.7805176 W:0.62384033} } } }
00:01:49.5789766 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 107588, Accuracy = 0, Data = <-0.001953125, 0, -0.00390625> }, Accelerometer = SensorInfo { Timestamp = 104010, Accuracy = 3, Data = <0, -0.0078125, 0> }, MagneticField = SensorInfo { Timestamp = 107583, Accuracy = 0, Data = <120.125, 7.3125, -286.0625> }, Gravity = SensorInfo { Timestamp = 107578, Accuracy = 3, Data = <-0.59375, 0.5078125, 9.8515625> }, Rotation = SensorInfo { Timestamp = 107590, Accuracy = 0, Data = {X:-0.006591797 Y:0.03955078 Z:0.7805786 W:0.6237793} } } }
00:01:49.7005702 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 107709, Accuracy = 0, Data = <0, -0.001953125, 0> }, Accelerometer = SensorInfo { Timestamp = 104010, Accuracy = 3, Data = <0, -0.0078125, 0> }, MagneticField = SensorInfo { Timestamp = 107705, Accuracy = 0, Data = <120.5625, 7.5625, -282.0625> }, Gravity = SensorInfo { Timestamp = 107699, Accuracy = 3, Data = <-0.59375, 0.5078125, 9.8515625> }, Rotation = SensorInfo { Timestamp = 107712, Accuracy = 0, Data = {X:-0.006591797 Y:0.039489746 Z:0.7805176 W:0.62390137} } } }
00:01:49.8205947 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 107829, Accuracy = 0, Data = <0.005859375, 0.00390625, 0.001953125> }, Accelerometer = SensorInfo { Timestamp = 104010, Accuracy = 3, Data = <0, -0.0078125, 0> }, MagneticField = SensorInfo { Timestamp = 107825, Accuracy = 0, Data = <121.5, 7.3125, -282.1875> }, Gravity = SensorInfo { Timestamp = 107819, Accuracy = 3, Data = <-0.59375, 0.5078125, 9.8515625> }, Rotation = SensorInfo { Timestamp = 107832, Accuracy = 0, Data = {X:-0.0065307617 Y:0.03955078 Z:0.7805176 W:0.62384033} } } }
00:01:49.9403420 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 107949, Accuracy = 0, Data = <0.001953125, -0.0078125, -0.001953125> }, Accelerometer = SensorInfo { Timestamp = 104010, Accuracy = 3, Data = <0, -0.0078125, 0> }, MagneticField = SensorInfo { Timestamp = 107945, Accuracy = 0, Data = <120, 7.4375, -277.9375> }, Gravity = SensorInfo { Timestamp = 107940, Accuracy = 3, Data = <-0.59375, 0.5078125, 9.8515625> }, Rotation = SensorInfo { Timestamp = 107952, Accuracy = 0, Data = {X:-0.0064697266 Y:0.039489746 Z:0.7805176 W:0.62390137} } } }
00:01:50.0611340 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 108070, Accuracy = 0, Data = <0.001953125, 0, -0.00390625> }, Accelerometer = SensorInfo { Timestamp = 104010, Accuracy = 3, Data = <0, -0.0078125, 0> }, MagneticField = SensorInfo { Timestamp = 108066, Accuracy = 0, Data = <122, 7.125, -284.3125> }, Gravity = SensorInfo { Timestamp = 108060, Accuracy = 3, Data = <-0.59375, 0.5078125, 9.8515625> }, Rotation = SensorInfo { Timestamp = 108072, Accuracy = 0, Data = {X:-0.0065307617 Y:0.039489746 Z:0.78045654 W:0.62390137} } } }
00:01:50.1805884 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 108190, Accuracy = 0, Data = <0, 0.001953125, 0.001953125> }, Accelerometer = SensorInfo { Timestamp = 104010, Accuracy = 3, Data = <0, -0.0078125, 0> }, MagneticField = SensorInfo { Timestamp = 108185, Accuracy = 0, Data = <122.125, 8.3125, -284.3125> }, Gravity = SensorInfo { Timestamp = 108180, Accuracy = 3, Data = <-0.59375, 0.5078125, 9.8515625> }, Rotation = SensorInfo { Timestamp = 108192, Accuracy = 0, Data = {X:-0.0065307617 Y:0.03955078 Z:0.78045654 W:0.62390137} } } }
00:01:50.3004468 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 108310, Accuracy = 0, Data = <0.005859375, 0, 0.001953125> }, Accelerometer = SensorInfo { Timestamp = 104010, Accuracy = 3, Data = <0, -0.0078125, 0> }, MagneticField = SensorInfo { Timestamp = 108305, Accuracy = 0, Data = <122.875, 8.3125, -290.5> }, Gravity = SensorInfo { Timestamp = 108299, Accuracy = 3, Data = <-0.59375, 0.5078125, 9.8515625> }, Rotation = SensorInfo { Timestamp = 108312, Accuracy = 0, Data = {X:-0.006591797 Y:0.03955078 Z:0.78045654 W:0.6239624} } } }
00:01:50.4211338 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 108430, Accuracy = 0, Data = <0.005859375, -0.00390625, 0.005859375> }, Accelerometer = SensorInfo { Timestamp = 104010, Accuracy = 3, Data = <0, -0.0078125, 0> }, MagneticField = SensorInfo { Timestamp = 108426, Accuracy = 0, Data = <120.0625, 7.5625, -282> }, Gravity = SensorInfo { Timestamp = 108420, Accuracy = 3, Data = <-0.59375, 0.515625, 9.8515625> }, Rotation = SensorInfo { Timestamp = 108433, Accuracy = 0, Data = {X:-0.0065307617 Y:0.03967285 Z:0.78045654 W:0.62390137} } } }
00:01:50.5413792 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 108551, Accuracy = 0, Data = <0.0078125, -0.001953125, 0> }, Accelerometer = SensorInfo { Timestamp = 104010, Accuracy = 3, Data = <0, -0.0078125, 0> }, MagneticField = SensorInfo { Timestamp = 108546, Accuracy = 0, Data = <122.875, 8.5, -288.5> }, Gravity = SensorInfo { Timestamp = 108541, Accuracy = 3, Data = <-0.59375, 0.515625, 9.8515625> }, Rotation = SensorInfo { Timestamp = 108553, Accuracy = 0, Data = {X:-0.006591797 Y:0.039733887 Z:0.7805176 W:0.62384033} } } }
00:01:50.6607660 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 108670, Accuracy = 0, Data = <-0.00390625, -0.005859375, -0.001953125> }, Accelerometer = SensorInfo { Timestamp = 104010, Accuracy = 3, Data = <0, -0.0078125, 0> }, MagneticField = SensorInfo { Timestamp = 108666, Accuracy = 0, Data = <119.625, 7.875, -283.9375> }, Gravity = SensorInfo { Timestamp = 108661, Accuracy = 3, Data = <-0.59375, 0.5078125, 9.84375> }, Rotation = SensorInfo { Timestamp = 108673, Accuracy = 0, Data = {X:-0.006591797 Y:0.03967285 Z:0.7805176 W:0.62384033} } } }
00:01:50.7805156 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 108790, Accuracy = 0, Data = <-0.00390625, 0.00390625, -0.00390625> }, Accelerometer = SensorInfo { Timestamp = 104010, Accuracy = 3, Data = <0, -0.0078125, 0> }, MagneticField = SensorInfo { Timestamp = 108786, Accuracy = 0, Data = <122.8125, 7.9375, -288.5> }, Gravity = SensorInfo { Timestamp = 108780, Accuracy = 3, Data = <-0.59375, 0.5078125, 9.8515625> }, Rotation = SensorInfo { Timestamp = 108793, Accuracy = 0, Data = {X:-0.006591797 Y:0.03955078 Z:0.78045654 W:0.6239624} } } }
00:01:50.9015672 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 108912, Accuracy = 0, Data = <0, -0.001953125, 0.00390625> }, Accelerometer = SensorInfo { Timestamp = 104010, Accuracy = 3, Data = <0, -0.0078125, 0> }, MagneticField = SensorInfo { Timestamp = 108907, Accuracy = 0, Data = <120.625, 7.625, -284.125> }, Gravity = SensorInfo { Timestamp = 108902, Accuracy = 3, Data = <-0.59375, 0.5078125, 9.84375> }, Rotation = SensorInfo { Timestamp = 108914, Accuracy = 0, Data = {X:-0.006652832 Y:0.039489746 Z:0.7803955 W:0.6239624} } } }
00:01:51.0214713 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 109031, Accuracy = 0, Data = <0.00390625, 0, -0.00390625> }, Accelerometer = SensorInfo { Timestamp = 104010, Accuracy = 3, Data = <0, -0.0078125, 0> }, MagneticField = SensorInfo { Timestamp = 109029, Accuracy = 0, Data = <122.25, 8.125, -286.375> }, Gravity = SensorInfo { Timestamp = 109023, Accuracy = 3, Data = <-0.59375, 0.5078125, 9.8515625> }, Rotation = SensorInfo { Timestamp = 109034, Accuracy = 0, Data = {X:-0.006591797 Y:0.03955078 Z:0.78045654 W:0.62390137} } } }
00:01:51.1408145 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 109151, Accuracy = 0, Data = <-0.001953125, 0.001953125, -0.00390625> }, Accelerometer = SensorInfo { Timestamp = 104010, Accuracy = 3, Data = <0, -0.0078125, 0> }, MagneticField = SensorInfo { Timestamp = 109146, Accuracy = 0, Data = <121.1875, 8.25, -284.1875> }, Gravity = SensorInfo { Timestamp = 109140, Accuracy = 3, Data = <-0.59375, 0.515625, 9.84375> }, Rotation = SensorInfo { Timestamp = 109153, Accuracy = 0, Data = {X:-0.006652832 Y:0.039611816 Z:0.78045654 W:0.62390137} } } }
00:01:51.2608192 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 109271, Accuracy = 0, Data = <0, 0.001953125, 0.00390625> }, Accelerometer = SensorInfo { Timestamp = 104010, Accuracy = 3, Data = <0, -0.0078125, 0> }, MagneticField = SensorInfo { Timestamp = 109267, Accuracy = 0, Data = <118.8125, 7.25, -273.75> }, Gravity = SensorInfo { Timestamp = 109262, Accuracy = 3, Data = <-0.59375, 0.515625, 9.84375> }, Rotation = SensorInfo { Timestamp = 109274, Accuracy = 0, Data = {X:-0.006652832 Y:0.03955078 Z:0.78045654 W:0.6239624} } } }
00:01:51.3803851 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 109391, Accuracy = 0, Data = <-0.00390625, 0, 0.00390625> }, Accelerometer = SensorInfo { Timestamp = 104010, Accuracy = 3, Data = <0, -0.0078125, 0> }, MagneticField = SensorInfo { Timestamp = 109387, Accuracy = 0, Data = <123.3125, 8.5625, -288.5625> }, Gravity = SensorInfo { Timestamp = 109381, Accuracy = 3, Data = <-0.6015625, 0.5078125, 9.8515625> }, Rotation = SensorInfo { Timestamp = 109393, Accuracy = 0, Data = {X:-0.006652832 Y:0.03955078 Z:0.7805176 W:0.62390137} } } }
00:01:51.5004105 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 109511, Accuracy = 0, Data = <0.005859375, 0, -0.00390625> }, Accelerometer = SensorInfo { Timestamp = 104010, Accuracy = 3, Data = <0, -0.0078125, 0> }, MagneticField = SensorInfo { Timestamp = 109507, Accuracy = 0, Data = <123.125, 7, -288.5> }, Gravity = SensorInfo { Timestamp = 109502, Accuracy = 3, Data = <-0.6015625, 0.5078125, 9.84375> }, Rotation = SensorInfo { Timestamp = 109514, Accuracy = 0, Data = {X:-0.006713867 Y:0.039611816 Z:0.78045654 W:0.62390137} } } }
00:01:51.6219274 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 109633, Accuracy = 0, Data = <-0.001953125, -0.001953125, 0.005859375> }, Accelerometer = SensorInfo { Timestamp = 104010, Accuracy = 3, Data = <0, -0.0078125, 0> }, MagneticField = SensorInfo { Timestamp = 109628, Accuracy = 0, Data = <123.3125, 7.6875, -290.5625> }, Gravity = SensorInfo { Timestamp = 109623, Accuracy = 3, Data = <-0.6015625, 0.5078125, 9.8359375> }, Rotation = SensorInfo { Timestamp = 109635, Accuracy = 0, Data = {X:-0.0067749023 Y:0.039733887 Z:0.78045654 W:0.6239624} } } }
00:01:51.7404369 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 109752, Accuracy = 0, Data = <0.001953125, -0.001953125, -0.005859375> }, Accelerometer = SensorInfo { Timestamp = 104010, Accuracy = 3, Data = <0, -0.0078125, 0> }, MagneticField = SensorInfo { Timestamp = 109748, Accuracy = 0, Data = <121.125, 7.375, -284.1875> }, Gravity = SensorInfo { Timestamp = 109742, Accuracy = 3, Data = <-0.59375, 0.5078125, 9.8359375> }, Rotation = SensorInfo { Timestamp = 109754, Accuracy = 0, Data = {X:-0.0067749023 Y:0.039733887 Z:0.7803955 W:0.6239624} } } }
